Estado_civil,Curso,Modalidad_asistencia,Nacionalidad,Cualificación_de_la_madre,Cualificación_del_padre,Desplazado,Necesidades_educativas_especiales,Deudor,Matrícula_al_día,Género,Titular_de_la_beca,Estudiante_internacional,Nota_primer_semestre,Nota_segundo_semestre,Tasa_de_desempleo,Rendimiento
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,14.0,13.857142857142858,8.9,Graduate
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,Si,Si,Masculino,No,No,12.0,0.0,10.8,Dropout
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,Si,No,No,Si,Masculino,No,No,14.2,13.833333333333334,10.8,Graduate
Casado/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,13.34,10.84,12.4,Enrolled
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,12.457142857142856,12.457142857142856,12.7,Enrolled
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,No,Femenino,No,No,11.0,12.0,9.4,Dropout
Soltero/a,Gerencia (presencialidad vespertina),0,Brasileño,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,No,No,No,Si,Femenino,Si,Si,10.5,10.5,15.5,Enrolled
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,0.0,0.0,9.4,Graduate
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,14.0,13.0,15.5,Graduate
Soltero/a,Enfermería,Matutino,Moldavia (República de),Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Femenino,No,Si,0.0,0.0,12.7,Dropout
Soltero/a,Turismo ,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,No,Masculino,No,No,0.0,0.0,12.4,Dropout
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,No,No,No,Si,Masculino,No,No,10.0,12.5,9.4,Enrolled
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,Si,No,No,Si,Masculino,Si,No,0.0,0.0,11.1,Graduate
Soltero/a,Turismo ,Matutino,Guineano,Educación Superior - Grado,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,Si,13.5,14.333333333333334,12.4,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,No,0.0,0.0,15.5,Dropout
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,Si,No,No,Si,Femenino,Si,No,13.38888888888889,14.88888888888889,11.1,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,No,Femenino,No,No,0.0,0.0,12.4,Dropout
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Masculino,No,No,13.583333333333334,13.583333333333334,8.9,Graduate
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,No,No,No,Si,Masculino,Si,No,0.0,0.0,13.9,Enrolled
Soltero/a,Gerencia ,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,Si,No,Masculino,No,No,0.0,0.0,12.7,Dropout
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Masculino,No,No,10.0,0.0,12.7,Dropout
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,No,No,15.2,15.2,11.1,Graduate
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Masculino,No,No,12.8,0.0,12.4,Dropout
Soltero/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,No,11.166666666666666,11.0,9.4,Dropout
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Superior - Grado,Educación Superior - Licenciatura ,Si,No,No,Si,Masculino,No,No,0.0,0.0,7.6,Enrolled
Soltero/a,Enfermería,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,No,12.828571428571427,12.828571428571427,12.7,Graduate
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,Si,No,Masculino,No,No,12.5,12.6,15.5,Dropout
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Masculino,Si,No,10.0,12.4,12.4,Graduate
Soltero/a,Turismo ,Matutino,Santo Tomé y Príncipe,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,No,Femenino,No,Si,11.5,13.25,13.9,Graduate
Soltero/a,Enfermería,Matutino,Guineano,Educación Superior - Grado,Educación Superior - Grado,Si,No,Si,No,Femenino,No,Si,11.328571428571427,11.328571428571427,12.7,Dropout
divorciado/a,Agronomía,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,No,No,No,Si,Femenino,No,No,13.0,13.0,15.5,Enrolled
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,No,No,13.033333333333331,13.033333333333331,7.6,Graduate
Casado/a,Periodismo y Comunicación,Matutino,Brasileño,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,Si,12.166666666666666,11.75,11.1,Graduate
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación Superior - Maestría ,Educación Superior - Grado,No,No,Si,Si,Masculino,No,No,14.5,16.2,13.9,Enrolled
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,No,No,14.4,13.6,12.7,Graduate
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,12.25,12.5,9.4,Enrolled
Soltero/a,Enfermería,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,Si,No,No,Si,Femenino,No,No,0.0,0.0,11.1,Dropout
Soltero/a,Servicio Social,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico-profesional,Si,No,No,Si,Femenino,Si,No,12.666666666666666,12.0,9.4,Graduate
Soltero/a,Educación Básica,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico-profesional,Si,No,Si,No,Femenino,No,No,12.0,11.666666666666666,10.8,Dropout
Casado/a,Ingeniería Informática ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,No,Femenino,No,No,0.0,0.0,12.7,Dropout
Soltero/a,Gerencia ,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,No,11.666666666666666,10.8,9.4,Dropout
Casado/a,Educación Básica,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,0.0,0.0,16.2,Dropout
divorciado/a,Servicio Social (presencialidad vespertina),0,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,No,No,No,Si,Femenino,No,No,10.0,0.0,10.8,Dropout
Soltero/a,Equinocultura,Matutino,Español,Carrera técnico superior profesional,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Masculino,No,Si,0.0,0.0,8.9,Dropout
Soltero/a,Servicio Social (presencialidad vespertina),0,Portugués,Desconocido,Carrera de especialización tecnológica,Si,No,No,Si,Femenino,No,No,12.25,12.0,7.6,Dropout
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,No,12.0,12.5,7.6,Graduate
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,No,No,No,No,Femenino,No,No,12.6,11.8,11.1,Enrolled
Casado/a,Gerencia (presencialidad vespertina),0,Portugués,Desconocido,Carrera de especialización tecnológica,No,No,No,No,Femenino,No,No,0.0,0.0,7.6,Dropout
Casado/a,Turismo ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,No,Femenino,No,No,0.0,0.0,10.8,Dropout
unión de hecho/a,Enfermería,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),No,No,No,No,Femenino,No,No,0.0,0.0,12.7,Dropout
Casado/a,Servicio Social (presencialidad vespertina),0,Portugués,Desconocido,Carrera de especialización tecnológica,No,No,No,Si,Femenino,Si,No,12.6875,12.0,9.4,Graduate
Soltero/a,Gerencia ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,10.4,10.666666666666666,12.7,Graduate
Soltero/a,Gerencia ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,10.466666666666669,10.923076923076923,13.9,Graduate
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,No,No,14.333333333333334,13.0,9.4,Graduate
Soltero/a,Servicio Social (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,Si,No,14.666666666666666,14.333333333333334,10.8,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Femenino,No,No,12.835714285714284,14.23125,11.1,Graduate
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,Si,No,No,Si,Masculino,No,No,0.0,0.0,9.4,Dropout
Soltero/a,Gerencia ,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,Si,Si,Masculino,No,No,0.0,0.0,7.6,Enrolled
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,0.0,0.0,7.6,Dropout
Soltero/a,Enfermería,Matutino,Portugués,Educación Superior - Grado,Carrera técnico-profesional,Si,No,No,Si,Masculino,No,No,13.24875,13.24875,9.4,Graduate
Soltero/a,Tecnologías de Producción de Biocombustibles,Matutino,Brasileño,Educación Superior - Licenciatura ,Educación Superior - Grado,No,No,No,Si,Masculino,No,Si,12.857142857142858,12.75,8.9,Enrolled
Soltero/a,Equinocultura,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico-profesional,Si,No,No,Si,Femenino,No,No,13.6,14.25,12.4,Enrolled
Soltero/a,Gerencia ,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Femenino,Si,No,14.0,12.4,11.1,Graduate
Soltero/a,Equinocultura,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,Si,No,Si,No,Femenino,No,No,12.0,11.0,12.4,Enrolled
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,No,Si,Femenino,No,No,13.166666666666666,14.0,13.9,Enrolled
Soltero/a,Servicio Social,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Femenino,Si,No,13.625,12.166666666666666,12.7,Graduate
Soltero/a,Enfermería,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,Si,No,14.85,15.61111111111111,13.9,Graduate
Soltero/a,Gerencia ,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Masculino,No,No,10.75,11.4,11.1,Graduate
Soltero/a,Higiene Bucal,Matutino,Santo Tomé y Príncipe,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Educación Secundaria - 12º Año de Escolaridad o Equiv.,No,No,Si,Si,Femenino,No,Si,0.0,11.666666666666666,8.9,Enrolled
Soltero/a,Equinocultura,Matutino,Español,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,Si,0.0,0.0,13.9,Dropout
Casado/a,Servicio Social (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,No,14.0,13.857142857142858,7.6,Enrolled
Soltero/a,Agronomía,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,Si,No,Masculino,No,No,0.0,0.0,16.2,Dropout
separado legalmente/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,No,Masculino,No,No,0.0,0.0,7.6,Dropout
unión de hecho/a,Agronomía,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,Si,No,Femenino,No,No,13.0,11.75,13.9,Dropout
unión de hecho/a,Gerencia (presencialidad vespertina),0,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,12.375,12.4,8.9,Graduate
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico-profesional,Si,Si,No,Si,Femenino,No,No,0.0,0.0,16.2,Graduate
Casado/a,Gerencia de Publicidad y Mercadeo,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,11.4,13.75,12.4,Dropout
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,11.25,13.0,7.6,Enrolled
Soltero/a,Enfermería Veterinaria,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,Si,No,Si,No,Femenino,No,No,13.0,12.0,7.6,Dropout
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,Si,No,0.0,0.0,10.8,Enrolled
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,Si,No,13.5,14.166666666666666,12.7,Graduate
Soltero/a,Diseño de Comunicación,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Superior - Grado,Si,No,No,Si,Femenino,No,No,11.0,11.0,7.6,Enrolled
Soltero/a,Gerencia (presencialidad vespertina),0,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera técnico superior profesional,No,No,No,Si,Femenino,No,No,0.0,11.0,13.9,Dropout
Soltero/a,Educación Básica,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Femenino,Si,No,12.0,11.2,10.8,Dropout
Soltero/a,Periodismo y Comunicación,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico-profesional,Si,No,No,Si,Femenino,Si,No,13.0,13.0,15.5,Graduate
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,9º año de escolaridad - No concluido ,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Masculino,No,No,0.0,0.0,7.6,Graduate
Soltero/a,Gerencia ,Matutino,Portugués,Educación básica 2º ciclo (6º/7º/8º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Femenino,No,No,12.0,12.25,9.4,Enrolled
Soltero/a,Ingeniería Informática ,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Educación Superior - Licenciatura ,Si,No,No,Si,Masculino,No,No,11.166666666666666,10.8,12.4,Enrolled
Soltero/a,Turismo ,Matutino,Portugués,Educación básica 1er ciclo (4º/5º año) o equivalente,Carrera técnico superior profesional,Si,No,No,Si,Masculino,No,No,10.5,12.0,10.8,Dropout
Soltero/a,Servicio Social (presencialidad vespertina),0,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico-profesional,Si,No,No,Si,Masculino,No,No,12.666666666666666,12.166666666666666,7.6,Graduate
Soltero/a,Agronomía,Matutino,Portugués,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Carrera técnico-profesional,No,No,No,Si,Masculino,No,No,11.0,0.0,15.5,Dropout
Soltero/a,Diseño de Animación y Multimedia,Matutino,Portugués,Educación Superior - Grado,Educación Secundaria - 12º Año de Escolaridad o Equiv.,Si,No,No,Si,Masculino,No,No,0.0,0.0,9.4,Dropout
Soltero/a,Gerencia ,Matutino,Portugués,Educación Básica 3er Ciclo (9º/10º/11º Año) o Equiv.,Carrera de grado superior - Maestría (2º ciclo),Si,No,No,Si,Masculino,No,No,11.5,10.333333333333334,10.8,Enrolled
